trace_id,pos_id,pair_id,mint,symbol,live_or_paper,started_at,finished_at,duration_sec,n_events,first_event,last_event
tr_pending_1783602956,pending,tg_29WnaRv6eoJUCpuU_1783602956,29WnaRv6eoJUCpuUVfLexTefZLE1QU9HT5PMLZh4qBWs,29WnaRv6,unknown,2026-07-09T13:15:56.882276+00:00,2026-07-09T13:15:56.996052+00:00,0.11,6,trace_started,trace_finished
tr_pending_1783602957,pending,tg_FK5z4HVnGCLbMNAT_1783602957,FK5z4HVnGCLbMNATcAVm81551Ng6NZU6uRFezzMKdF3k,FK5z4HVn,unknown,2026-07-09T13:15:57.024593+00:00,2026-07-09T13:15:57.213016+00:00,0.19,6,trace_started,trace_finished
tr_pending_1783603001,pending,tg_DAb82aMDTGrWEAnA_1783603001,DAb82aMDTGrWEAnAjbgskj6HwLfnvA6VTuJTDVMDqYH,DAb82aMD,unknown,2026-07-09T13:16:41.846244+00:00,2026-07-09T13:16:41.867028+00:00,0.02,6,alert_parsed,trace_finished
tr_pending_1783603001,pending,tg_FyNrn5ELHtimjCsc_1783603001,FyNrn5ELHtimjCscVqRK11Q59VaH3knzahtcaPpcmSro,FyNrn5EL,unknown,2026-07-09T13:16:41.997798+00:00,2026-07-09T13:16:42.110595+00:00,0.11,6,trace_started,trace_finished
tr_pending_1783603002,pending,tg_FK5z4HVnGCLbMNAT_1783603002,FK5z4HVnGCLbMNATcAVm81551Ng6NZU6uRFezzMKdF3k,FK5z4HVn,unknown,2026-07-09T13:16:42.219027+00:00,2026-07-09T13:16:42.244865+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783603046,pending,tg_DVMkhiQe1D8yenuE_1783603046,DVMkhiQe1D8yenuEgsW44NjRn9LfVQjGEpZcez5x7Mff,DVMkhiQe,unknown,2026-07-09T13:17:26.977818+00:00,2026-07-09T13:17:27.054671+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783603047,pending,tg_EAbjxpNpe96i65o7_1783603047,EAbjxpNpe96i65o7AzzSfm6ZdMf35Gg7ttxoxGsENeDn,EAbjxpNp,unknown,2026-07-09T13:17:27.247391+00:00,2026-07-09T13:17:27.299260+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603047,pending,tg_29WnaRv6eoJUCpuU_1783603047,29WnaRv6eoJUCpuUVfLexTefZLE1QU9HT5PMLZh4qBWs,29WnaRv6,unknown,2026-07-09T13:17:27.306090+00:00,2026-07-09T13:17:27.348590+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603047,pending,tg_FK5z4HVnGCLbMNAT_1783603047,FK5z4HVnGCLbMNATcAVm81551Ng6NZU6uRFezzMKdF3k,FK5z4HVn,unknown,2026-07-09T13:17:27.431327+00:00,2026-07-09T13:17:27.537331+00:00,0.11,6,trace_started,trace_finished
tr_pending_1783603092,pending,tg_7xwDKXNG9dxMsBSC_1783603092,7xwDKXNG9dxMsBSCmiAThp7PyDaUXbm23irLr7iPeh7w,7xwDKXNG,unknown,2026-07-09T13:18:12.217574+00:00,2026-07-09T13:18:12.250279+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783603092,pending,tg_DAb82aMDTGrWEAnA_1783603092,DAb82aMDTGrWEAnAjbgskj6HwLfnvA6VTuJTDVMDqYH,DAb82aMD,unknown,2026-07-09T13:18:12.349774+00:00,2026-07-09T13:18:12.370207+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603092,pending,tg_EAbjxpNpe96i65o7_1783603092,EAbjxpNpe96i65o7AzzSfm6ZdMf35Gg7ttxoxGsENeDn,EAbjxpNp,unknown,2026-07-09T13:18:12.426912+00:00,2026-07-09T13:18:12.517641+00:00,0.09,6,trace_started,trace_finished
tr_pending_1783603092,pending,tg_29WnaRv6eoJUCpuU_1783603092,29WnaRv6eoJUCpuUVfLexTefZLE1QU9HT5PMLZh4qBWs,29WnaRv6,unknown,2026-07-09T13:18:12.539184+00:00,2026-07-09T13:18:12.584219+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603092,pending,tg_FK5z4HVnGCLbMNAT_1783603092,FK5z4HVnGCLbMNATcAVm81551Ng6NZU6uRFezzMKdF3k,FK5z4HVn,unknown,2026-07-09T13:18:12.614243+00:00,2026-07-09T13:18:12.790312+00:00,0.18,6,trace_started,trace_finished
tr_pending_1783603305,pending,tg_GrpSxqE3GDwRGFes_1783603305,GrpSxqE3GDwRGFesM3nHzhDtBuxSdT51fHyiGqXr15jV,GrpSxqE3,unknown,2026-07-09T13:21:45.556031+00:00,2026-07-09T13:21:45.617185+00:00,0.06,11,trace_started,trace_finished
tr_pending_1783603305,pending,tg_HgP6MuUnFCi6Lxz3_1783603305,HgP6MuUnFCi6Lxz3FXWGXYfPVRYfeqFhSSe41UqjCcZt,HgP6MuUn,unknown,2026-07-09T13:21:45.617542+00:00,2026-07-09T13:21:45.785396+00:00,0.17,6,trace_started,trace_finished
tr_pending_1783603305,pending,tg_9eLMx5eQJmcwWbqE_1783603305,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:21:45.816149+00:00,2026-07-09T13:21:45.821779+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603305,pending,tg_CcYLpu9ozPsrtTLr_1783603305,CcYLpu9ozPsrtTLrjFTEKzs1hLHvu3mcmEBQDpCwxnX4,CcYLpu9o,unknown,2026-07-09T13:21:45.839131+00:00,2026-07-09T13:21:45.846736+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603305,pending,tg_9R8TUXGwxXa7HGW2_1783603305,9R8TUXGwxXa7HGW2FgxETMTLthKUZsysehtJt3yC8SoL,9R8TUXGw,unknown,2026-07-09T13:21:45.861912+00:00,2026-07-09T13:21:45.990789+00:00,0.13,6,trace_started,trace_finished
tr_pending_1783603305,pending,tg_7xAos54xpA6ZWgTf_1783603305,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:21:45.993383+00:00,2026-07-09T13:21:46.036495+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603306,pending,tg_2GZuQzwabCL2mJ6u_1783603306,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:21:46.038384+00:00,2026-07-09T13:21:46.237592+00:00,0.2,6,trace_started,trace_finished
tr_pending_1783603350,pending,tg_HgP6MuUnFCi6Lxz3_1783603350,HgP6MuUnFCi6Lxz3FXWGXYfPVRYfeqFhSSe41UqjCcZt,HgP6MuUn,unknown,2026-07-09T13:22:30.853833+00:00,2026-07-09T13:22:30.978631+00:00,0.12,6,trace_started,trace_finished
tr_pending_1783603350,pending,tg_EPxu8EKA45i91acT_1783603350,EPxu8EKA45i91acT4xCL8r7b4gkSmRqz7CJfcaeDghss,EPxu8EKA,unknown,2026-07-09T13:22:30.993409+00:00,2026-07-09T13:22:31.021083+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783603351,pending,tg_7xAos54xpA6ZWgTf_1783603351,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:22:31.180042+00:00,2026-07-09T13:22:31.232815+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603351,pending,tg_2GZuQzwabCL2mJ6u_1783603351,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:22:31.239231+00:00,2026-07-09T13:22:31.257862+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603395,pending,tg_DRvnkrvQFhqegCo3_1783603395,DRvnkrvQFhqegCo3h19QXfrMhtazYxfG4Y1KZWY4ZdWE,DRvnkrvQ,unknown,2026-07-09T13:23:15.980440+00:00,2026-07-09T13:23:16.156819+00:00,0.18,6,trace_started,trace_finished
tr_pending_1783603396,pending,tg_EPxu8EKA45i91acT_1783603396,EPxu8EKA45i91acT4xCL8r7b4gkSmRqz7CJfcaeDghss,EPxu8EKA,unknown,2026-07-09T13:23:16.183461+00:00,2026-07-09T13:23:16.211842+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783603396,pending,tg_9eLMx5eQJmcwWbqE_1783603396,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:23:16.265808+00:00,2026-07-09T13:23:16.274598+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603396,pending,tg_7xAos54xpA6ZWgTf_1783603396,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:23:16.374076+00:00,2026-07-09T13:23:16.421851+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603396,pending,tg_2GZuQzwabCL2mJ6u_1783603396,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:23:16.433463+00:00,2026-07-09T13:23:16.469538+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603441,pending,tg_GrpSxqE3GDwRGFes_1783603441,GrpSxqE3GDwRGFesM3nHzhDtBuxSdT51fHyiGqXr15jV,GrpSxqE3,unknown,2026-07-09T13:24:01.279538+00:00,2026-07-09T13:24:01.340370+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783603441,pending,tg_EPxu8EKA45i91acT_1783603441,EPxu8EKA45i91acT4xCL8r7b4gkSmRqz7CJfcaeDghss,EPxu8EKA,unknown,2026-07-09T13:24:01.363898+00:00,2026-07-09T13:24:01.399916+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603441,pending,tg_9eLMx5eQJmcwWbqE_1783603441,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:24:01.481795+00:00,2026-07-09T13:24:01.532917+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603441,pending,tg_7xAos54xpA6ZWgTf_1783603441,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:24:01.548530+00:00,2026-07-09T13:24:01.560057+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603441,pending,tg_2GZuQzwabCL2mJ6u_1783603441,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:24:01.690683+00:00,2026-07-09T13:24:01.764068+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783603486,pending,tg_4R4hAY3q9HvhKmyf_1783603486,4R4hAY3q9HvhKmyf9VtxjU3mKVjLnNTAroqAefGgDZHP,4R4hAY3q,unknown,2026-07-09T13:24:46.404114+00:00,2026-07-09T13:24:46.526676+00:00,0.12,6,trace_started,trace_finished
tr_pending_1783603486,pending,tg_HgP6MuUnFCi6Lxz3_1783603486,HgP6MuUnFCi6Lxz3FXWGXYfPVRYfeqFhSSe41UqjCcZt,HgP6MuUn,unknown,2026-07-09T13:24:46.577806+00:00,2026-07-09T13:24:46.587732+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603486,pending,tg_CcYLpu9ozPsrtTLr_1783603486,CcYLpu9ozPsrtTLrjFTEKzs1hLHvu3mcmEBQDpCwxnX4,CcYLpu9o,unknown,2026-07-09T13:24:46.602450+00:00,2026-07-09T13:24:46.752509+00:00,0.15,6,trace_started,trace_finished
tr_pending_1783603486,pending,tg_7xAos54xpA6ZWgTf_1783603486,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:24:46.765888+00:00,2026-07-09T13:24:46.808422+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603486,pending,tg_9eLMx5eQJmcwWbqE_1783603486,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:24:46.855380+00:00,2026-07-09T13:24:46.961376+00:00,0.11,6,trace_started,trace_finished
tr_pending_1783603487,pending,tg_2GZuQzwabCL2mJ6u_1783603487,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:24:47.001032+00:00,2026-07-09T13:24:47.206721+00:00,0.21,6,trace_started,trace_finished
tr_pending_1783603531,pending,tg_4R4hAY3q9HvhKmyf_1783603531,4R4hAY3q9HvhKmyf9VtxjU3mKVjLnNTAroqAefGgDZHP,4R4hAY3q,unknown,2026-07-09T13:25:31.588929+00:00,2026-07-09T13:25:31.705251+00:00,0.12,6,trace_started,trace_finished
tr_pending_1783603531,pending,tg_EPxu8EKA45i91acT_1783603531,EPxu8EKA45i91acT4xCL8r7b4gkSmRqz7CJfcaeDghss,EPxu8EKA,unknown,2026-07-09T13:25:31.757252+00:00,2026-07-09T13:25:31.772129+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603531,pending,tg_HgP6MuUnFCi6Lxz3_1783603531,HgP6MuUnFCi6Lxz3FXWGXYfPVRYfeqFhSSe41UqjCcZt,HgP6MuUn,unknown,2026-07-09T13:25:31.835411+00:00,2026-07-09T13:25:31.940479+00:00,0.11,6,trace_started,trace_finished
tr_pending_1783603531,pending,tg_7xAos54xpA6ZWgTf_1783603531,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:25:31.964066+00:00,2026-07-09T13:25:32.013758+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603532,pending,tg_2GZuQzwabCL2mJ6u_1783603532,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:25:32.209579+00:00,2026-07-09T13:25:32.247520+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603563,pending,tg_9FLc9rFepocnmvs7_1783603563,9FLc9rFepocnmvs7cfR1igkVL7gzjSVm8eFCfSkuiFPS,9FLc9rFe,unknown,2026-07-09T13:26:03.649423+00:00,2026-07-09T13:26:03.694995+00:00,0.05,11,alert_received,trace_finished
tr_pending_1783603563,pending,tg_23RZNRWmzwFvpfN9_1783603563,23RZNRWmzwFvpfN9CHVywoTtgr83QoZHQa5DeKxCMe2C,23RZNRWm,unknown,2026-07-09T13:26:03.695562+00:00,2026-07-09T13:26:03.854390+00:00,0.16,6,trace_started,trace_finished
tr_pending_1783603563,pending,tg_H4xqC3EYeLF7FZtz_1783603563,H4xqC3EYeLF7FZtziQbcBLGLXTLLyV1Vrckcp3L55qTM,H4xqC3EY,unknown,2026-07-09T13:26:03.855443+00:00,2026-07-09T13:26:03.867926+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603563,pending,tg_4X1Z9m8usRJgw4Ds_1783603563,4X1Z9m8usRJgw4Dsi7KLBvv43H8uA2ggSiVYpKukseQq,4X1Z9m8u,unknown,2026-07-09T13:26:03.870070+00:00,2026-07-09T13:26:03.874145+00:00,0.0,6,trace_started,trace_finished
tr_pending_1783603563,pending,tg_HsSKGwxJsDFtBC7k_1783603563,HsSKGwxJsDFtBC7kcitXkxgbZC5Q6C3sh1hMvp7tAMg1,HsSKGwxJ,unknown,2026-07-09T13:26:03.880847+00:00,2026-07-09T13:26:03.907447+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783603563,pending,tg_3C3tTBjEtmMXFE8N_1783603563,3C3tTBjEtmMXFE8N6tvz7o8rMY5xc1bryEL37ZFKXBdA,3C3tTBjE,unknown,2026-07-09T13:26:03.911141+00:00,2026-07-09T13:26:04.041319+00:00,0.13,6,trace_started,trace_finished
tr_pending_1783603564,pending,tg_Bf6Nmi8z2N7HtxNt_1783603564,Bf6Nmi8z2N7HtxNtz5yuJnNEmY6zFCR4Y7XgeExB1nyg,Bf6Nmi8z,unknown,2026-07-09T13:26:04.053517+00:00,2026-07-09T13:26:04.247182+00:00,0.19,6,trace_started,trace_finished
tr_pending_1783603576,pending,tg_4R4hAY3q9HvhKmyf_1783603576,4R4hAY3q9HvhKmyf9VtxjU3mKVjLnNTAroqAefGgDZHP,4R4hAY3q,unknown,2026-07-09T13:26:16.777661+00:00,2026-07-09T13:26:16.881172+00:00,0.1,6,trace_started,trace_finished
tr_pending_1783603576,pending,tg_EPxu8EKA45i91acT_1783603576,EPxu8EKA45i91acT4xCL8r7b4gkSmRqz7CJfcaeDghss,EPxu8EKA,unknown,2026-07-09T13:26:16.941487+00:00,2026-07-09T13:26:17.021302+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783603577,pending,tg_7xAos54xpA6ZWgTf_1783603577,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:26:17.139815+00:00,2026-07-09T13:26:17.219485+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783603577,pending,tg_9eLMx5eQJmcwWbqE_1783603577,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:26:17.263263+00:00,2026-07-09T13:26:17.312113+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783603577,pending,tg_2GZuQzwabCL2mJ6u_1783603577,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:26:17.490207+00:00,2026-07-09T13:26:17.575103+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783603608,pending,tg_23RZNRWmzwFvpfN9_1783603608,23RZNRWmzwFvpfN9CHVywoTtgr83QoZHQa5DeKxCMe2C,23RZNRWm,unknown,2026-07-09T13:26:48.911171+00:00,2026-07-09T13:26:48.933159+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603609,pending,tg_3C3tTBjEtmMXFE8N_1783603609,3C3tTBjEtmMXFE8N6tvz7o8rMY5xc1bryEL37ZFKXBdA,3C3tTBjE,unknown,2026-07-09T13:26:49.111700+00:00,2026-07-09T13:26:49.121650+00:00,0.01,7,trace_started,trace_finished
tr_pending_1783603609,pending,tg_Bf6Nmi8z2N7HtxNt_1783603609,Bf6Nmi8z2N7HtxNtz5yuJnNEmY6zFCR4Y7XgeExB1nyg,Bf6Nmi8z,unknown,2026-07-09T13:26:49.256945+00:00,2026-07-09T13:26:49.353589+00:00,0.1,6,trace_started,trace_finished
tr_pending_1783603621,pending,tg_DRvnkrvQFhqegCo3_1783603621,DRvnkrvQFhqegCo3h19QXfrMhtazYxfG4Y1KZWY4ZdWE,DRvnkrvQ,unknown,2026-07-09T13:27:01.882252+00:00,2026-07-09T13:27:02.061488+00:00,0.18,6,trace_started,trace_finished
tr_pending_1783603622,pending,tg_EPxu8EKA45i91acT_1783603622,EPxu8EKA45i91acT4xCL8r7b4gkSmRqz7CJfcaeDghss,EPxu8EKA,unknown,2026-07-09T13:27:02.151393+00:00,2026-07-09T13:27:02.208270+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783603622,pending,tg_7xAos54xpA6ZWgTf_1783603622,7xAos54xpA6ZWgTfeSRVZRnUNziJoNA9d3EgGah9gbk9,7xAos54x,unknown,2026-07-09T13:27:02.328550+00:00,2026-07-09T13:27:02.402479+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783603622,pending,tg_9R8TUXGwxXa7HGW2_1783603622,9R8TUXGwxXa7HGW2FgxETMTLthKUZsysehtJt3yC8SoL,9R8TUXGw,unknown,2026-07-09T13:27:02.467794+00:00,2026-07-09T13:27:02.486084+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603622,pending,tg_9eLMx5eQJmcwWbqE_1783603622,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:27:02.577155+00:00,2026-07-09T13:27:02.658859+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783603622,pending,tg_2GZuQzwabCL2mJ6u_1783603622,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:27:02.700280+00:00,2026-07-09T13:27:02.769112+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783603653,pending,tg_23RZNRWmzwFvpfN9_1783603653,23RZNRWmzwFvpfN9CHVywoTtgr83QoZHQa5DeKxCMe2C,23RZNRWm,unknown,2026-07-09T13:27:33.986693+00:00,2026-07-09T13:27:34.161202+00:00,0.17,12,trace_started,trace_finished
tr_pending_1783603653,pending,tg_23RZNRWmzwFvpfN9_1783603653,23RZNRWmzwFvpfN9CHVywoTtgr83QoZHQa5DeKxCMe2C,23RZNRWm,unknown,2026-07-09T13:27:33.986693+00:00,2026-07-09T13:27:34.160683+00:00,0.17,8,trace_started,trace_finished
tr_pending_1783603654,pending,tg_3C3tTBjEtmMXFE8N_1783603654,3C3tTBjEtmMXFE8N6tvz7o8rMY5xc1bryEL37ZFKXBdA,3C3tTBjE,unknown,2026-07-09T13:27:34.191092+00:00,2026-07-09T13:27:34.314881+00:00,0.12,6,trace_started,trace_finished
tr_pending_1783603654,pending,tg_A5wCVihqqWSNF7G9_1783603654,A5wCVihqqWSNF7G93bEH7jvFsAHA3Bp1FyBiWFkxZa4x,A5wCVihq,unknown,2026-07-09T13:27:34.358348+00:00,2026-07-09T13:27:34.359016+00:00,0.0,1,trace_finished,trace_finished
tr_pending_1783603654,pending,tg_Bf6Nmi8z2N7HtxNt_1783603654,Bf6Nmi8z2N7HtxNtz5yuJnNEmY6zFCR4Y7XgeExB1nyg,Bf6Nmi8z,unknown,2026-07-09T13:27:34.451248+00:00,2026-07-09T13:27:34.563684+00:00,0.11,6,trace_started,trace_finished
tr_pending_1783603667,pending,tg_4R4hAY3q9HvhKmyf_1783603667,4R4hAY3q9HvhKmyf9VtxjU3mKVjLnNTAroqAefGgDZHP,4R4hAY3q,unknown,2026-07-09T13:27:47.211830+00:00,2026-07-09T13:27:47.252241+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603667,pending,tg_HgP6MuUnFCi6Lxz3_1783603667,HgP6MuUnFCi6Lxz3FXWGXYfPVRYfeqFhSSe41UqjCcZt,HgP6MuUn,unknown,2026-07-09T13:27:47.523663+00:00,2026-07-09T13:27:47.590440+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783603667,pending,tg_9R8TUXGwxXa7HGW2_1783603667,9R8TUXGwxXa7HGW2FgxETMTLthKUZsysehtJt3yC8SoL,9R8TUXGw,unknown,2026-07-09T13:27:47.660703+00:00,2026-07-09T13:27:47.668723+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603667,pending,tg_9eLMx5eQJmcwWbqE_1783603667,9eLMx5eQJmcwWbqEwneSoHsVSTxUh97XkGNbjRBgrv6i,9eLMx5eQ,unknown,2026-07-09T13:27:47.771169+00:00,2026-07-09T13:27:47.862335+00:00,0.09,6,trace_started,trace_finished
tr_pending_1783603667,pending,tg_2GZuQzwabCL2mJ6u_1783603667,2GZuQzwabCL2mJ6uCmLAKPUiUrwpRZexHXGKm7zCyXDL,2GZuQzwa,unknown,2026-07-09T13:27:47.926876+00:00,2026-07-09T13:27:47.988076+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783603699,pending,tg_HsSKGwxJsDFtBC7k_1783603699,HsSKGwxJsDFtBC7kcitXkxgbZC5Q6C3sh1hMvp7tAMg1,HsSKGwxJ,unknown,2026-07-09T13:28:19.377837+00:00,2026-07-09T13:28:19.384948+00:00,0.01,6,alert_parsed,trace_finished
tr_pending_1783603699,pending,tg_A5wCVihqqWSNF7G9_1783603699,A5wCVihqqWSNF7G93bEH7jvFsAHA3Bp1FyBiWFkxZa4x,A5wCVihq,unknown,2026-07-09T13:28:19.565603+00:00,2026-07-09T13:28:19.581385+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603699,pending,tg_Bf6Nmi8z2N7HtxNt_1783603699,Bf6Nmi8z2N7HtxNtz5yuJnNEmY6zFCR4Y7XgeExB1nyg,Bf6Nmi8z,unknown,2026-07-09T13:28:19.639270+00:00,2026-07-09T13:28:19.657946+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603744,pending,tg_9FLc9rFepocnmvs7_1783603744,9FLc9rFepocnmvs7cfR1igkVL7gzjSVm8eFCfSkuiFPS,9FLc9rFe,unknown,2026-07-09T13:29:04.449193+00:00,2026-07-09T13:29:04.472209+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603744,pending,tg_4X1Z9m8usRJgw4Ds_1783603744,4X1Z9m8usRJgw4Dsi7KLBvv43H8uA2ggSiVYpKukseQq,4X1Z9m8u,unknown,2026-07-09T13:29:04.497367+00:00,2026-07-09T13:29:04.499245+00:00,0.0,2,filter_rejected,trace_finished
tr_pending_1783603744,pending,tg_H4xqC3EYeLF7FZtz_1783603744,H4xqC3EYeLF7FZtziQbcBLGLXTLLyV1Vrckcp3L55qTM,H4xqC3EY,unknown,2026-07-09T13:29:04.543179+00:00,2026-07-09T13:29:04.570410+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783603744,pending,tg_HsSKGwxJsDFtBC7k_1783603744,HsSKGwxJsDFtBC7kcitXkxgbZC5Q6C3sh1hMvp7tAMg1,HsSKGwxJ,unknown,2026-07-09T13:29:04.582788+00:00,2026-07-09T13:29:04.599390+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603744,pending,tg_3C3tTBjEtmMXFE8N_1783603744,3C3tTBjEtmMXFE8N6tvz7o8rMY5xc1bryEL37ZFKXBdA,3C3tTBjE,unknown,2026-07-09T13:29:04.659166+00:00,2026-07-09T13:29:04.729894+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783603744,pending,tg_Bf6Nmi8z2N7HtxNt_1783603744,Bf6Nmi8z2N7HtxNtz5yuJnNEmY6zFCR4Y7XgeExB1nyg,Bf6Nmi8z,unknown,2026-07-09T13:29:04.823583+00:00,2026-07-09T13:29:04.841469+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783603789,pending,tg_HsSKGwxJsDFtBC7k_1783603789,HsSKGwxJsDFtBC7kcitXkxgbZC5Q6C3sh1hMvp7tAMg1,HsSKGwxJ,unknown,2026-07-09T13:29:49.660679+00:00,2026-07-09T13:29:49.671498+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783603789,pending,tg_3C3tTBjEtmMXFE8N_1783603789,3C3tTBjEtmMXFE8N6tvz7o8rMY5xc1bryEL37ZFKXBdA,3C3tTBjE,unknown,2026-07-09T13:29:49.731584+00:00,2026-07-09T13:29:49.813021+00:00,0.08,9,trace_started,trace_finished
tr_pending_1783603789,pending,tg_3C3tTBjEtmMXFE8N_1783603789,3C3tTBjEtmMXFE8N6tvz7o8rMY5xc1bryEL37ZFKXBdA,3C3tTBjE,unknown,2026-07-09T13:29:49.731584+00:00,2026-07-09T13:29:49.813680+00:00,0.08,10,trace_started,trace_finished
tr_pending_1783603789,pending,tg_A5wCVihqqWSNF7G9_1783603789,A5wCVihqqWSNF7G93bEH7jvFsAHA3Bp1FyBiWFkxZa4x,A5wCVihq,unknown,2026-07-09T13:29:49.843019+00:00,2026-07-09T13:29:49.880116+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783603789,pending,tg_Bf6Nmi8z2N7HtxNt_1783603789,Bf6Nmi8z2N7HtxNtz5yuJnNEmY6zFCR4Y7XgeExB1nyg,Bf6Nmi8z,unknown,2026-07-09T13:29:49.903882+00:00,2026-07-09T13:29:49.913355+00:00,0.01,6,trace_started,trace_finished
